covariate_id,covariate_name,analysis_id,concept_id
40175939412,drug_era group during day -30 through 0 days relative to index: loose wheat smut allergenic extract,412,40175939
1113648412,drug_era group during day -30 through 0 days relative to index: nabumetone,412,1113648
40176125412,drug_era group during day -30 through 0 days relative to index: Penicillium italicum allergenic extract,412,40176125
21604254412,drug_era group during day -30 through 0 days relative to index: OPIOIDS,412,21604254
1332418412,drug_era group during day -30 through 0 days relative to index: Amlodipine,412,1332418
21604896412,drug_era group during day -30 through 0 days relative to index: Methanolquinolines,412,21604896
21600712412,drug_era group during day -30 through 0 days relative to index: DRUGS USED IN DIABETES,412,21600712
955372412,drug_era group during day -30 through 0 days relative to index: Ethanol,412,955372
19009540412,drug_era group during day -30 through 0 days relative to index: Vitamin E,412,19009540
21600081412,drug_era group during day -30 through 0 days relative to index: H2-receptor antagonists,412,21600081
21600815412,drug_era group during day -30 through 0 days relative to index: Vitamin D and analogues,412,21600815
1103374412,drug_era group during day -30 through 0 days relative to index: valdecoxib,412,1103374
21602282412,drug_era group during day -30 through 0 days relative to index: ANTI-ACNE PREPARATIONS FOR TOPICAL USE,412,21602282
21604499412,drug_era group during day -30 through 0 days relative to index: Phenothiazines with piperazine structure,412,21604499
21605187412,drug_era group during day -30 through 0 days relative to index: OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,412,21605187
21601194412,drug_era group during day -30 through 0 days relative to index: I.V. SOLUTION ADDITIVES,412,21601194
21602751412,drug_era group during day -30 through 0 days relative to index: THYROID THERAPY,412,21602751
1362225412,drug_era group during day -30 through 0 days relative to index: Reserpine,412,1362225
21603813412,drug_era group during day -30 through 0 days relative to index: HORMONES AND RELATED AGENTS,412,21603813
21604459412,drug_era group during day -30 through 0 days relative to index: Ethers of tropine or tropine derivatives,412,21604459
1115008412,drug_era group during day -30 through 0 days relative to index: Naproxen,412,1115008
1518254412,drug_era group during day -30 through 0 days relative to index: Dexamethasone,412,1518254
21600985412,drug_era group during day -30 through 0 days relative to index: Platelet aggregation inhibitors excl. heparin,412,21600985
1505346412,drug_era group during day -30 through 0 days relative to index: liothyronine,412,1505346
21604146412,drug_era group during day -30 through 0 days relative to index: DRUGS FOR TREATMENT OF BONE DISEASES,412,21604146
21603282412,"drug_era group during day -30 through 0 days relative to index: OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",412,21603282
21600858412,drug_era group during day -30 through 0 days relative to index: CALCIUM,412,21600858
21601666412,"drug_era group during day -30 through 0 days relative to index: Beta blocking agents, non-selective",412,21601666
956874412,drug_era group during day -30 through 0 days relative to index: Furosemide,412,956874
21603328412,drug_era group during day -30 through 0 days relative to index: Xanthines,412,21603328
1526475412,drug_era group during day -30 through 0 days relative to index: ezetimibe,412,1526475
1501309412,drug_era group during day -30 through 0 days relative to index: thyroid (USP),412,1501309
40161785412,drug_era group during day -30 through 0 days relative to index: hard maple pollen extract,412,40161785
1742432412,drug_era group during day -30 through 0 days relative to index: tigecycline,412,1742432
21602140412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids, very potent (group IV)",412,21602140
21603672412,drug_era group during day -30 through 0 days relative to index: Sympathomimetics in glaucoma therapy,412,21603672
1133201412,drug_era group during day -30 through 0 days relative to index: Buprenorphine,412,1133201
21601822412,"drug_era group during day -30 through 0 days relative to index: ANGIOTENSIN II ANTAGONISTS, PLAIN",412,21601822
21600381412,drug_era group during day -30 through 0 days relative to index: ANTIHYPERTENSIVES,412,21600381
1708880412,drug_era group during day -30 through 0 days relative to index: Minocycline,412,1708880
40167083412,drug_era group during day -30 through 0 days relative to index: Helminthosporium solani allergenic extract,412,40167083
1707687412,drug_era group during day -30 through 0 days relative to index: Vancomycin,412,1707687
715259412,drug_era group during day -30 through 0 days relative to index: duloxetine,412,715259
21602929412,drug_era group during day -30 through 0 days relative to index: SULFONAMIDES AND TRIMETHOPRIM,412,21602929
932196412,drug_era group during day -30 through 0 days relative to index: Cisapride,412,932196
923672412,drug_era group during day -30 through 0 days relative to index: Hyoscyamine,412,923672
965748412,drug_era group during day -30 through 0 days relative to index: Scopolamine,412,965748
21601044412,drug_era group during day -30 through 0 days relative to index: Vitamin K,412,21601044
40161714412,drug_era group during day -30 through 0 days relative to index: false ragweed pollen extract,412,40161714
1302398412,drug_era group during day -30 through 0 days relative to index: Ticlopidine,412,1302398
1107830412,drug_era group during day -30 through 0 days relative to index: Loratadine,412,1107830
19095164412,drug_era group during day -30 through 0 days relative to index: Cholecalciferol,412,19095164
21601240412,drug_era group during day -30 through 0 days relative to index: Digitalis glycosides,412,21601240
1350504412,drug_era group during day -30 through 0 days relative to index: Etoposide,412,1350504
1309799412,drug_era group during day -30 through 0 days relative to index: eplerenone,412,1309799
1754994412,drug_era group during day -30 through 0 days relative to index: Fluconazole,412,1754994
21603006412,drug_era group during day -30 through 0 days relative to index: QUINOLONE ANTIBACTERIALS,412,21603006
21603746412,drug_era group during day -30 through 0 days relative to index: OTHER ANTINEOPLASTIC AGENTS,412,21603746
21601517412,"drug_era group during day -30 through 0 days relative to index: Sulfonamides, plain",412,21601517
21602752412,drug_era group during day -30 through 0 days relative to index: THYROID PREPARATIONS,412,21602752
19076414412,drug_era group during day -30 through 0 days relative to index: Potassium Acetate,412,19076414
1195334412,drug_era group during day -30 through 0 days relative to index: Choline,412,1195334
21600679412,"drug_era group during day -30 through 0 days relative to index: ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",412,21600679
21604687412,drug_era group during day -30 through 0 days relative to index: Non-selective monoamine reuptake inhibitors,412,21604687
21605126412,drug_era group during day -30 through 0 days relative to index: Other ophthalmologicals,412,21605126
21604253412,drug_era group during day -30 through 0 days relative to index: ANALGESICS,412,21604253
1597756412,drug_era group during day -30 through 0 days relative to index: glimepiride,412,1597756
21604443412,drug_era group during day -30 through 0 days relative to index: ANTI-PARKINSON DRUGS,412,21604443
21600483412,drug_era group during day -30 through 0 days relative to index: Propulsives,412,21600483
902722412,drug_era group during day -30 through 0 days relative to index: Tobramycin,412,902722
21603479412,drug_era group during day -30 through 0 days relative to index: Phenothiazine derivatives,412,21603479
21604848412,drug_era group during day -30 through 0 days relative to index: ANTIPROTOZOALS,412,21604848
986864412,drug_era group during day -30 through 0 days relative to index: Nalidixate,412,986864
21604208412,drug_era group during day -30 through 0 days relative to index: Other general anesthetics,412,21604208
21601617412,drug_era group during day -30 through 0 days relative to index: Local anesthetics,412,21601617
1353776412,drug_era group during day -30 through 0 days relative to index: Felodipine,412,1353776
1036884412,drug_era group during day -30 through 0 days relative to index: Tetracaine,412,1036884
1140088412,drug_era group during day -30 through 0 days relative to index: Dyphylline,412,1140088
21604887412,drug_era group during day -30 through 0 days relative to index: Aminoquinolines,412,21604887
704599412,drug_era group during day -30 through 0 days relative to index: Triazolam,412,704599
1786621412,drug_era group during day -30 through 0 days relative to index: Cephalexin,412,1786621
21602360412,drug_era group during day -30 through 0 days relative to index: GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,412,21602360
21602054412,drug_era group during day -30 through 0 days relative to index: ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,412,21602054
1130585412,drug_era group during day -30 through 0 days relative to index: Pentazocine,412,1130585
1738366412,drug_era group during day -30 through 0 days relative to index: cefprozil,412,1738366
998415412,drug_era group during day -30 through 0 days relative to index: Clobetasol,412,998415
21600749412,drug_era group during day -30 through 0 days relative to index: Sulfonylureas,412,21600749
21604092412,drug_era group during day -30 through 0 days relative to index: Carbamic acid esters,412,21604092
21602795412,drug_era group during day -30 through 0 days relative to index: ANTIINFECTIVES FOR SYSTEMIC USE,412,21602795
21604798412,drug_era group during day -30 through 0 days relative to index: Other anti-dementia drugs,412,21604798
19049105412,drug_era group during day -30 through 0 days relative to index: Potassium Chloride,412,19049105
1501617412,drug_era group during day -30 through 0 days relative to index: Colestipol,412,1501617
1734104412,drug_era group during day -30 through 0 days relative to index: Azithromycin,412,1734104
21602796412,drug_era group during day -30 through 0 days relative to index: ANTIBACTERIALS FOR SYSTEMIC USE,412,21602796
948582412,drug_era group during day -30 through 0 days relative to index: Polymyxin B,412,948582
981709412,drug_era group during day -30 through 0 days relative to index: dorzolamide,412,981709
1186087412,drug_era group during day -30 through 0 days relative to index: abatacept,412,1186087
21600959412,drug_era group during day -30 through 0 days relative to index: BLOOD AND BLOOD FORMING ORGANS,412,21600959
990009412,drug_era group during day -30 through 0 days relative to index: Dipivefrin,412,990009
21600410412,drug_era group during day -30 through 0 days relative to index: Alpha-adrenoreceptor antagonists,412,21600410
21602894412,drug_era group during day -30 through 0 days relative to index: Third-generation cephalosporins,412,21602894
1189490412,drug_era group during day -30 through 0 days relative to index: dichloralphenazone,412,1189490
715458412,drug_era group during day -30 through 0 days relative to index: tiagabine,412,715458
1153013412,drug_era group during day -30 through 0 days relative to index: Promethazine,412,1153013
988294412,drug_era group during day -30 through 0 days relative to index: dexpanthenol,412,988294
753626412,drug_era group during day -30 through 0 days relative to index: Propofol,412,753626
1174888412,drug_era group during day -30 through 0 days relative to index: Hydrocodone,412,1174888
932745412,drug_era group during day -30 through 0 days relative to index: Bumetanide,412,932745
739138412,drug_era group during day -30 through 0 days relative to index: Sertraline,412,739138
19050007412,drug_era group during day -30 through 0 days relative to index: chromous chloride,412,19050007
964407412,drug_era group during day -30 through 0 days relative to index: Salicylic Acid,412,964407
1776684412,drug_era group during day -30 through 0 days relative to index: Ceftazidime,412,1776684
21605228412,drug_era group during day -30 through 0 days relative to index: ALL OTHER THERAPEUTIC PRODUCTS,412,21605228
21604034412,drug_era group during day -30 through 0 days relative to index: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,412,21604034
40162140412,drug_era group during day -30 through 0 days relative to index: white poplar pollen extract,412,40162140
21601853412,drug_era group during day -30 through 0 days relative to index: LIPID MODIFYING AGENTS,412,21601853
21605071412,drug_era group during day -30 through 0 days relative to index: DECONGESTANTS AND ANTIALLERGICS,412,21605071
21601908412,drug_era group during day -30 through 0 days relative to index: ANTIFUNGALS FOR DERMATOLOGICAL USE,412,21601908
990760412,drug_era group during day -30 through 0 days relative to index: Lipase,412,990760
1551860412,drug_era group during day -30 through 0 days relative to index: Pravastatin,412,1551860
21604589412,drug_era group during day -30 through 0 days relative to index: Diphenylmethane derivatives,412,21604589
1159811412,drug_era group during day -30 through 0 days relative to index: Pyrilamine,412,1159811
1387219412,drug_era group during day -30 through 0 days relative to index: deserpidine,412,1387219
1036228412,drug_era group during day -30 through 0 days relative to index: Sucralfate,412,1036228
19028106412,drug_era group during day -30 through 0 days relative to index: Isopropyl Alcohol,412,19028106
1188052412,drug_era group during day -30 through 0 days relative to index: dexbrompheniramine,412,1188052
40161949412,drug_era group during day -30 through 0 days relative to index: river birch pollen extract,412,40161949
21605229412,drug_era group during day -30 through 0 days relative to index: Antidotes,412,21605229
21601579412,drug_era group during day -30 through 0 days relative to index: Ergot alkaloids,412,21601579
785788412,drug_era group during day -30 through 0 days relative to index: olanzapine,412,785788
1326303412,drug_era group during day -30 through 0 days relative to index: Digoxin,412,1326303
21604181412,drug_era group during day -30 through 0 days relative to index: ANESTHETICS,412,21604181
836715412,drug_era group during day -30 through 0 days relative to index: Temazepam,412,836715
42801112412,drug_era group during day -30 through 0 days relative to index: Siberian elm pollen extract,412,42801112
21600722412,"drug_era group during day -30 through 0 days relative to index: Insulins and analogues for injection, intermediate-acting",412,21600722
721724412,drug_era group during day -30 through 0 days relative to index: Nortriptyline,412,721724
1335606412,drug_era group during day -30 through 0 days relative to index: Disopyramide,412,1335606
1557272412,drug_era group during day -30 through 0 days relative to index: Alendronate,412,1557272
21603311412,drug_era group during day -30 through 0 days relative to index: Selective beta-2-adrenoreceptor agonists,412,21603311
1314002412,drug_era group during day -30 through 0 days relative to index: Atenolol,412,1314002
21604838412,drug_era group during day -30 through 0 days relative to index: OTHER NERVOUS SYSTEM DRUGS,412,21604838
749910412,drug_era group during day -30 through 0 days relative to index: Carisoprodol,412,749910
21602949412,drug_era group during day -30 through 0 days relative to index: Long-acting sulfonamides,412,21602949
21602722412,drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS FOR SYSTEMIC USE,412,21602722
19101422412,drug_era group during day -30 through 0 days relative to index: haloprogin,412,19101422
1309944412,drug_era group during day -30 through 0 days relative to index: Amiodarone,412,1309944
1387104412,drug_era group during day -30 through 0 days relative to index: trastuzumab,412,1387104
21600531412,drug_era group during day -30 through 0 days relative to index: DRUGS FOR CONSTIPATION,412,21600531
732893412,drug_era group during day -30 through 0 days relative to index: Bupivacaine,412,732893
1000995412,drug_era group during day -30 through 0 days relative to index: Coal Tar,412,1000995
1517824412,drug_era group during day -30 through 0 days relative to index: Niacin,412,1517824
21603395412,"drug_era group during day -30 through 0 days relative to index: COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",412,21603395
778711412,drug_era group during day -30 through 0 days relative to index: cyclobenzaprine,412,778711
21604491412,drug_era group during day -30 through 0 days relative to index: Phenothiazines with aliphatic side-chain,412,21604491
994058412,drug_era group during day -30 through 0 days relative to index: Mannitol,412,994058
21602840412,drug_era group during day -30 through 0 days relative to index: Beta-lactamase sensitive penicillins,412,21602840
21601131412,drug_era group during day -30 through 0 days relative to index: OTHER ANTIANEMIC PREPARATIONS,412,21601131
1511646412,drug_era group during day -30 through 0 days relative to index: pamidronate,412,1511646
21602697412,drug_era group during day -30 through 0 days relative to index: POSTERIOR PITUITARY LOBE HORMONES,412,21602697
21600632412,drug_era group during day -30 through 0 days relative to index: Other intestinal adsorbents,412,21600632
1554072412,drug_era group during day -30 through 0 days relative to index: Propylthiouracil,412,1554072
21601848412,drug_era group during day -30 through 0 days relative to index: OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,412,21601848
1512446412,drug_era group during day -30 through 0 days relative to index: Doxercalciferol,412,1512446
19030387412,drug_era group during day -30 through 0 days relative to index: Bromelains,412,19030387
1103314412,drug_era group during day -30 through 0 days relative to index: Tramadol,412,1103314
40173511412,drug_era group during day -30 through 0 days relative to index: Acremonium strictum allergenic extract,412,40173511
40162116412,drug_era group during day -30 through 0 days relative to index: white alder pollen extract,412,40162116
1750087412,drug_era group during day -30 through 0 days relative to index: Povidone-Iodine,412,1750087
797399412,drug_era group during day -30 through 0 days relative to index: gabapentin,412,797399
21605042412,drug_era group during day -30 through 0 days relative to index: Corticosteroids,412,21605042
1118084412,drug_era group during day -30 through 0 days relative to index: celecoxib,412,1118084
21601823412,"drug_era group during day -30 through 0 days relative to index: Angiotensin II antagonists, plain",412,21601823
21603041412,drug_era group during day -30 through 0 days relative to index: OTHER ANTIBACTERIALS,412,21603041
73075212,condition_era group during day -30 through 0 days relative to index: Contusion of upper limb,212,73075
443392212,condition_era group during day -30 through 0 days relative to index: Malignant neoplastic disease,212,443392
4099350212,condition_era group during day -30 through 0 days relative to index: Infectious disease of genitourinary system,212,4099350
4196358212,condition_era group during day -30 through 0 days relative to index: Panic,212,4196358
441408212,condition_era group during day -30 through 0 days relative to index: Vomiting,212,441408
4134593212,condition_era group during day -30 through 0 days relative to index: Chronic digestive system disorder,212,4134593
4270828212,condition_era group during day -30 through 0 days relative to index: Finding related to ability to perform gross motor function,212,4270828
437579212,condition_era group during day -30 through 0 days relative to index: Paroxysmal ventricular tachycardia,212,437579
138379212,"condition_era group during day -30 through 0 days relative to index: Chronic lymphoid leukemia, disease",212,138379
4147494212,condition_era group during day -30 through 0 days relative to index: Nonspecific mesenteric adenitis,212,4147494
4304484212,condition_era group during day -30 through 0 days relative to index: Chronic myeloproliferative disorder,212,4304484
4341631212,condition_era group during day -30 through 0 days relative to index: Perforation of small intestine,212,4341631
139099212,condition_era group during day -30 through 0 days relative to index: Ingrowing nail,212,139099
4043679212,condition_era group during day -30 through 0 days relative to index: Traumatic dislocation of joint,212,4043679
443545212,condition_era group during day -30 through 0 days relative to index: Nonvenomous insect bite,212,443545
198700212,condition_era group during day -30 through 0 days relative to index: Secondary malignant neoplasm of liver,212,198700
314962212,condition_era group during day -30 through 0 days relative to index: Raynaud's disease,212,314962
4282096212,"condition_era group during day -30 through 0 days relative to index: Major depression, single episode",212,4282096
4115411212,condition_era group during day -30 through 0 days relative to index: Pain of skin,212,4115411
4341084212,condition_era group during day -30 through 0 days relative to index: Left inguinal hernia,212,4341084
315831212,condition_era group during day -30 through 0 days relative to index: Chronic pulmonary heart disease,212,315831
443390212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of rectum,212,443390
437528212,"condition_era group during day -30 through 0 days relative to index: Bipolar affective disorder, currently depressed, moderate",212,437528
442105212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of soft tissue,212,442105
440009212,condition_era group during day -30 through 0 days relative to index: Complication of implant,212,440009
4241139212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of jaw,212,4241139
74606212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of bone,212,74606
438960212,condition_era group during day -30 through 0 days relative to index: Anthrax,212,438960
435839212,condition_era group during day -30 through 0 days relative to index: Lymphedema,212,435839
435796212,condition_era group during day -30 through 0 days relative to index: Dehydration,212,435796
40479192212,condition_era group during day -30 through 0 days relative to index: Chronic systolic heart failure,212,40479192
4119454212,condition_era group during day -30 through 0 days relative to index: Indirect acute lung injury,212,4119454
4159753212,condition_era group during day -30 through 0 days relative to index: Tetraplegic spinal paralysis,212,4159753
194997212,condition_era group during day -30 through 0 days relative to index: Prostatitis,212,194997
139188212,condition_era group during day -30 through 0 days relative to index: Open wound of scalp without complication,212,139188
4209145212,condition_era group during day -30 through 0 days relative to index: Ketoacidosis,212,4209145
4336142212,condition_era group during day -30 through 0 days relative to index: Congenital color blindness,212,4336142
4113104212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of thorax,212,4113104
4304010212,condition_era group during day -30 through 0 days relative to index: Phobic disorder,212,4304010
258787212,condition_era group during day -30 through 0 days relative to index: Spontaneous tension pneumothorax,212,258787
4305808212,condition_era group during day -30 through 0 days relative to index: Hemorrhoids without complication,212,4305808
4193183212,condition_era group during day -30 through 0 days relative to index: Tissue nematode infection,212,4193183
4049466212,condition_era group during day -30 through 0 days relative to index: Gastric ulcer with hemorrhage,212,4049466
4112735212,condition_era group during day -30 through 0 days relative to index: Neoplasm of lower respiratory tract,212,4112735
437833212,condition_era group during day -30 through 0 days relative to index: Hypokalemia,212,437833
444247212,condition_era group during day -30 through 0 days relative to index: Venous thrombosis,212,444247
201070212,condition_era group during day -30 through 0 days relative to index: Cholelithiasis AND cholecystitis without obstruction,212,201070
36683531212,condition_era group during day -30 through 0 days relative to index: Malignant neoplasm of colon and/or rectum,212,36683531
197500212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of colon,212,197500
4181583212,condition_era group during day -30 through 0 days relative to index: Upper respiratory infection,212,4181583
435613212,condition_era group during day -30 through 0 days relative to index: Cellulitis,212,435613
4134597212,condition_era group during day -30 through 0 days relative to index: Chronic disease of ear,212,4134597
4318691212,condition_era group during day -30 through 0 days relative to index: Secondary glaucoma,212,4318691
4102928212,condition_era group during day -30 through 0 days relative to index: Obstruction of precerebral artery,212,4102928
438418212,condition_era group during day -30 through 0 days relative to index: Non-pyogenic meningitis,212,438418
194382212,condition_era group during day -30 through 0 days relative to index: External hemorrhoids,212,194382
74194212,condition_era group during day -30 through 0 days relative to index: Sprain of spinal ligament,212,74194
441523212,condition_era group during day -30 through 0 days relative to index: Immunoproliferative neoplasm,212,441523
4088290212,condition_era group during day -30 through 0 days relative to index: Absence of breast,212,4088290
75095212,condition_era group during day -30 through 0 days relative to index: Closed fracture of ankle,212,75095
4193176212,condition_era group during day -30 through 0 days relative to index: Musculoskeletal infective disorder,212,4193176
40547222212,condition_era group during day -30 through 0 days relative to index: Infective eczema,212,40547222
443784212,condition_era group during day -30 through 0 days relative to index: Vascular disorder,212,443784
40480602212,condition_era group during day -30 through 0 days relative to index: Acute on chronic systolic heart failure,212,40480602
4089656212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of lower third of esophagus,212,4089656
4021770212,condition_era group during day -30 through 0 days relative to index: Finding related to respiratory sounds,212,4021770
45757698212,condition_era group during day -30 through 0 days relative to index: Inflammatory lesion of eyelid,212,45757698
434928212,condition_era group during day -30 through 0 days relative to index: Glaucoma due to iris anomaly,212,434928
37016649212,condition_era group during day -30 through 0 days relative to index: Vertigo due to brain injury,212,37016649
2615790602,"device_exposure during day -365 through 0 days relative to index: Lens, intraocular (new technology)",602,2615790
2615861602,"device_exposure during day -365 through 0 days relative to index: Cardioverter-defibrillator, other than single or dual chamber (implantable)",602,2615861
2614754602,"device_exposure during day -365 through 0 days relative to index: Irrigation tray with bulb or piston syringe, any purpose",602,2614754
2615753602,"device_exposure during day -365 through 0 days relative to index: Catheter, balloon dilatation, non-vascular",602,2615753
2614714602,"device_exposure during day -365 through 0 days relative to index: Chlorhexidine containing antiseptic, 1 ml",602,2614714
2615154602,"device_exposure during day -365 through 0 days relative to index: Transparent film, sterile, more than 16 sq. in. but less than or equal to 48 sq. in., each dressing",602,2615154
2615769602,"device_exposure during day -365 through 0 days relative to index: Catheter, ureteral",602,2615769
2615309602,device_exposure during day -365 through 0 days relative to index: Non-covered item or service,602,2615309
2615090602,"device_exposure during day -365 through 0 days relative to index: Collagen dressing, sterile, size 16 sq. in. or less, each",602,2615090
2719589602,"device_exposure during day -365 through 0 days relative to index: Knee orthosis, immobilizer, canvas longitudinal, prefabricated, off-the-shelf",602,2719589
2720482602,"device_exposure during day -365 through 0 days relative to index: Prosthetic implant, not otherwise specified",602,2720482
2720860602,"device_exposure during day -365 through 0 days relative to index: Injection, perflutren lipid microspheres, per ml",602,2720860
2615162602,"device_exposure during day -365 through 0 days relative to index: Gauze, impregnated, other than water, normal saline, or zinc paste, sterile, any width, per linear yard",602,2615162
2615360602,"device_exposure during day -365 through 0 days relative to index: Technetium tc-99m pentetate, diagnostic, per study dose, up to 25 millicuries",602,2615360
2720866602,"device_exposure during day -365 through 0 days relative to index: High osmolar contrast material, 350-399 mg/ml iodine concentration, per ml",602,2720866
2614690602,"device_exposure during day -365 through 0 days relative to index: Needle-free injection device, each",602,2614690
2615131602,"device_exposure during day -365 through 0 days relative to index: Hydrocolloid dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",602,2615131
2615112602,"device_exposure during day -365 through 0 days relative to index: Foam dressing, wound cover, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",602,2615112
2615116602,"device_exposure during day -365 through 0 days relative to index: Gauze, non-impregnated, non-sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",602,2615116
2615110602,"device_exposure during day -365 through 0 days relative to index: Foam dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",602,2615110
2614777602,"device_exposure during day -365 through 0 days relative to index: Intermittent urinary catheter; straight tip, with or without coating (teflon, silicone, silicone elastomer, or hydrophilic, etc.), each",602,2614777
